sale_id,sale_date,product_id,customer_id,total,rating
3542,10/1/2023,22,137,400,3
5137,11/26/2023,2,137,900,4
1740,6/7/2023,3,137,250,3
4870,11/16/2023,3,137,250,3
6117,12/28/2023,14,137,320,5
5510,12/8/2023,2,137,900,3
6301,1/4/2024,14,138,320,4
7068,1/31/2024,3,138,250,5
487,2/16/2023,8,138,750,4
679,3/4/2023,14,138,320,5
2191,7/22/2023,19,138,300,4
3437,9/28/2023,21,138,650,2
4551,11/5/2023,8,138,750,4
8124,3/6/2024,1,138,350,3
8521,3/19/2024,3,138,250,3
2659,9/2/2023,24,138,500,2
3117,9/18/2023,21,138,650,3
7523,2/16/2024,1,138,350,2
8734,3/27/2024,3,138,250,5
1401,5/8/2023,13,138,450,4
3003,9/14/2023,21,138,650,2
5243,11/29/2023,9,138,700,5
7026,1/29/2024,4,138,600,4
7839,2/27/2024,3,138,250,4
7988,3/2/2024,2,138,900,5
9726,7/10/2024,3,138,250,5
3877,10/12/2023,5,138,450,2
6476,1/10/2024,14,138,320,3
8397,3/15/2024,4,138,600,4
6475,1/10/2024,14,139,320,5
6849,1/23/2024,3,139,250,5
7303,2/9/2024,2,139,900,3
10011,8/15/2024,2,139,900,3
10241,9/14/2024,2,139,900,5
1159,4/17/2023,8,139,750,4
1338,5/2/2023,12,139,300,2
1498,5/16/2023,22,139,400,5
2312,8/2/2023,24,139,500,3
3925,10/14/2023,2,139,900,2
4000,10/16/2023,9,139,700,3
7538,2/17/2024,1,139,350,2
10195,9/9/2024,2,139,900,2
10266,9/18/2024,3,139,250,3
371,2/5/2023,20,139,800,4
2486,8/19/2023,24,139,500,4
1849,6/18/2023,8,139,750,5
1880,6/22/2023,20,139,800,5
5994,12/24/2023,14,139,320,2
6049,12/26/2023,14,139,320,2
5880,12/20/2023,14,139,320,5
6878,1/24/2024,4,139,600,4
7155,2/4/2024,2,139,900,2
8554,3/21/2024,1,139,350,4
8895,4/4/2024,2,139,900,4
10369,9/30/2024,1,139,350,3
7951,3/1/2024,4,140,600,4
604,2/26/2023,26,140,900,3
1201,4/21/2023,18,140,450,2
4934,11/18/2023,8,140,750,4
2273,7/30/2023,1,140,350,5
3135,9/18/2023,22,140,400,3
10175,9/6/2024,3,140,250,3
763,3/11/2023,4,140,600,5
2515,8/23/2023,24,140,500,3
9795,7/20/2024,4,140,600,2
6626,1/15/2024,3,141,250,3
6873,1/24/2024,2,141,900,2
7074,1/31/2024,4,141,600,2
8717,3/26/2024,4,141,600,5
9572,6/21/2024,4,141,600,5
9999,8/14/2024,1,141,350,2
2551,8/26/2023,24,141,500,5
5619,12/11/2023,5,141,450,5
9024,4/19/2024,2,141,900,5
4311,10/28/2023,5,141,450,5
4433,11/2/2023,3,141,250,3
9173,5/5/2024,2,141,900,5
6313,1/4/2024,14,141,320,4
6629,1/15/2024,4,141,600,3
7997,3/2/2024,2,141,900,2
6579,1/13/2024,3,142,250,3
8655,3/24/2024,3,142,250,3
555,2/23/2023,2,142,900,2
1086,4/9/2023,23,142,250,2
1972,7/2/2023,23,142,250,2
3284,9/22/2023,24,142,500,2
4524,11/5/2023,1,142,350,4
5762,12/17/2023,4,142,600,2
7084,2/1/2024,2,142,900,5
10156,9/4/2024,3,142,250,3
2439,8/15/2023,24,142,500,4
5819,12/19/2023,3,142,250,4
3771,10/8/2023,8,142,750,2
7451,2/13/2024,3,142,250,5
3613,10/3/2023,1,142,350,3
5980,12/24/2023,14,142,320,5
6029,12/25/2023,14,143,320,3
6309,1/4/2024,14,143,320,4
34,1/4/2023,5,143,450,5
2604,8/31/2023,24,143,500,2
3253,9/21/2023,24,143,500,2
3313,9/23/2023,23,143,250,3
4243,10/26/2023,3,143,250,5
5268,11/30/2023,7,143,1500,5
7213,2/6/2024,3,143,250,5
7407,2/12/2024,2,143,900,2
8869,4/1/2024,2,143,900,4
10302,9/22/2024,1,143,350,4
1330,5/1/2023,26,143,900,2
1889,6/23/2023,15,143,350,5
2779,9/6/2023,24,143,500,3
4119,10/21/2023,9,143,700,2
5291,12/1/2023,3,144,250,5
5734,12/16/2023,5,144,450,3
6145,12/29/2023,14,144,320,4
7616,2/19/2024,3,144,250,4
8160,3/7/2024,1,144,350,3
8689,3/25/2024,3,144,250,4
9606,6/25/2024,2,144,900,3
10106,8/29/2024,1,144,350,5
10244,9/14/2024,4,144,600,5
277,1/28/2023,26,144,900,4
490,2/16/2023,13,144,450,5
1776,6/10/2023,22,144,400,5
4256,10/26/2023,8,144,750,3
4308,10/28/2023,4,144,600,3
4424,11/1/2023,11,144,550,3
2808,9/7/2023,24,144,500,4
3275,9/22/2023,23,144,250,5
3953,10/14/2023,11,144,550,2
7380,2/11/2024,3,144,250,3
826,3/16/2023,16,144,500,5
7530,2/16/2024,3,144,250,5
4998,11/20/2023,6,145,1200,2
5426,12/4/2023,10,145,1800,4
6565,1/13/2024,2,145,900,2
6572,1/13/2024,3,145,250,2
7386,2/11/2024,4,145,600,3
9302,5/17/2024,2,145,900,5
9796,7/21/2024,1,145,350,4
2836,9/8/2023,22,145,400,4
3619,10/3/2023,6,145,1200,2
6044,12/26/2023,14,145,320,2
8847,3/31/2024,2,145,900,3
1473,5/14/2023,17,145,600,2
2212,7/24/2023,10,145,1800,2
3260,9/22/2023,21,145,650,5
5329,12/1/2023,10,145,1800,2
5522,12/8/2023,4,145,600,3
5629,12/11/2023,10,145,1800,4
9221,5/9/2024,3,145,250,2
3813,10/10/2023,3,145,250,4
9704,7/8/2024,2,145,900,4
2061,7/11/2023,7,145,1500,3
3512,9/30/2023,22,145,400,2
6912,1/26/2024,1,145,350,4
8780,3/29/2024,1,145,350,4
9065,4/24/2024,2,145,900,2
7772,2/25/2024,2,146,900,3
8563,3/21/2024,3,146,250,4
9346,5/23/2024,3,146,250,2
9792,7/20/2024,3,146,250,3
10316,9/24/2024,2,146,900,2
737,3/9/2023,6,146,1200,2
1869,6/21/2023,6,146,1200,3
2003,7/5/2023,23,146,250,4
4062,10/19/2023,4,146,600,2
4177,10/23/2023,6,146,1200,5
1132,4/14/2023,10,146,1800,3
1846,6/18/2023,4,146,600,4
1970,7/2/2023,18,146,450,5
8355,3/14/2024,2,146,900,2
6460,1/9/2024,14,146,320,3
7952,3/1/2024,4,146,600,5
9450,6/4/2024,3,146,250,5
10045,8/20/2024,4,146,600,2
9729,7/11/2024,3,146,250,3
8636,3/23/2024,4,147,600,3
8946,4/11/2024,2,147,900,2
1269,4/27/2023,12,147,300,3
1450,5/12/2023,10,147,1800,3
2169,7/21/2023,7,147,1500,2
3862,10/11/2023,11,147,550,5
4004,10/16/2023,10,147,1800,3
58,1/7/2023,1,147,350,3
1135,4/14/2023,13,147,450,2
3263,9/22/2023,22,147,400,5
7556,2/17/2024,3,147,250,2
8878,4/2/2024,2,147,900,3
691,3/5/2023,4,147,600,3
3200,9/20/2023,21,147,650,3
3320,9/23/2023,24,147,500,4
8620,3/23/2024,2,147,900,2
3423,9/27/2023,23,147,250,5
6755,1/20/2024,2,147,900,3
7828,2/27/2024,2,147,900,2
9073,4/25/2024,1,147,350,4
5427,12/4/2023,10,148,1800,4
8185,3/8/2024,2,148,900,2
8520,3/19/2024,3,148,250,3
8740,3/27/2024,3,148,250,4
9178,5/5/2024,4,148,600,5
981,4/1/2023,4,148,600,3
1691,6/3/2023,23,148,250,2
1838,6/16/2023,20,148,800,3
4174,10/23/2023,5,148,450,2
4252,10/26/2023,5,148,450,2
72,1/9/2023,11,148,550,2
1900,6/25/2023,5,148,450,3
8797,3/29/2024,3,148,250,3
8938,4/10/2024,2,148,900,3
9151,5/3/2024,1,148,350,2
3638,10/4/2023,2,148,900,3
5211,11/28/2023,8,148,750,4
5693,12/14/2023,8,148,750,4
2519,8/23/2023,24,148,500,2
4654,11/9/2023,4,148,600,3
6118,12/28/2023,14,148,320,2
6611,1/15/2024,1,148,350,4
8593,3/22/2024,2,148,900,3
9787,7/20/2024,1,148,350,4
5740,12/16/2023,6,149,1200,2
6489,1/10/2024,14,149,320,4
7439,2/13/2024,1,149,350,5
8751,3/28/2024,2,149,900,3
9022,4/19/2024,2,149,900,3
10354,9/28/2024,2,149,900,4
90,1/11/2023,4,149,600,5
2026,7/7/2023,25,149,600,2
5601,12/10/2023,10,149,1800,2
8357,3/14/2024,3,149,250,3
3582,10/2/2023,4,149,600,3
6135,12/29/2023,14,149,320,4
7102,2/2/2024,1,149,350,5
9694,7/6/2024,3,149,250,4
9745,7/13/2024,3,149,250,3
1255,4/26/2023,7,149,1500,2
4110,10/21/2023,4,149,600,4
9036,4/20/2024,3,149,250,4
5739,12/16/2023,6,150,1200,5
8348,3/14/2024,1,150,350,4
8499,3/19/2024,1,150,350,2
8748,3/28/2024,1,150,350,2
9672,7/3/2024,4,150,600,5
9861,7/30/2024,2,150,900,3
48,1/6/2023,7,150,1500,3
1645,5/30/2023,27,150,200,2
2111,7/16/2023,12,150,300,4
3247,9/21/2023,23,150,250,3
3254,9/21/2023,24,150,500,3
4554,11/5/2023,8,150,750,4
6872,1/24/2024,2,150,900,5
8051,3/3/2024,4,150,600,4
8760,3/28/2024,3,150,250,5
8485,3/18/2024,4,150,600,5
8610,3/23/2024,1,150,350,5
4358,10/30/2023,2,150,900,2
5220,11/29/2023,2,150,900,3
7750,2/24/2024,3,150,250,4
3436,9/27/2023,24,150,500,5
8562,3/21/2024,3,150,250,3
5028,11/21/2023,8,151,750,2
5269,11/30/2023,7,151,1500,4
6045,12/26/2023,14,151,320,2
1313,5/1/2023,2,151,900,2
1957,7/1/2023,19,151,300,4
4018,10/17/2023,8,151,750,3
1121,4/13/2023,13,151,450,2
4855,11/15/2023,8,151,750,4
7367,2/11/2024,2,151,900,5
8377,3/15/2024,1,151,350,3
5991,12/24/2023,14,151,320,2
5610,12/11/2023,2,152,900,3
5686,12/14/2023,5,152,450,5
5741,12/16/2023,7,152,1500,2
841,3/17/2023,27,152,200,2
2276,7/30/2023,3,152,250,4
3470,9/29/2023,21,152,650,5
3505,9/30/2023,21,152,650,2
4636,11/8/2023,9,152,700,2
7214,2/6/2024,3,152,250,3
9079,4/25/2024,3,152,250,3
319,1/31/2023,27,152,200,2
2045,7/9/2023,12,152,300,2
2639,9/2/2023,24,152,500,3
3125,9/18/2023,21,152,650,5
3797,10/9/2023,7,152,1500,5
6208,1/1/2024,14,152,320,5
8595,3/22/2024,2,152,900,3
9944,8/8/2024,4,152,600,2
2266,7/29/2023,10,152,1800,5
6606,1/14/2024,4,152,600,3
7773,2/25/2024,2,152,900,4
9902,8/4/2024,3,152,250,3
5859,12/20/2023,14,153,320,2
6004,12/24/2023,14,153,320,3
6190,12/31/2023,14,153,320,3
7339,2/10/2024,2,153,900,5
7889,2/29/2024,2,153,900,5
8032,3/3/2024,1,153,350,3
9364,5/25/2024,2,153,900,2
450,2/13/2023,25,153,600,2
606,2/27/2023,5,153,450,2
1670,6/2/2023,11,153,550,3
3334,9/24/2023,22,153,400,3
303,1/30/2023,24,153,500,5
533,2/21/2023,17,153,600,2
4506,11/4/2023,6,153,1200,3
6808,1/22/2024,1,153,350,4
8450,3/17/2024,2,153,900,5
10095,8/27/2024,1,153,350,2
3872,10/12/2023,4,153,600,5
6998,1/29/2024,1,154,350,2
9135,5/1/2024,3,154,250,5
9264,5/14/2024,1,154,350,2
292,1/30/2023,6,154,1200,2
2272,7/29/2023,25,154,600,5
2277,7/30/2023,4,154,600,5
2361,8/8/2023,24,154,500,4
3534,10/1/2023,21,154,650,5
4570,11/6/2023,3,154,250,2
5658,12/13/2023,2,154,900,3
8616,3/23/2024,2,154,900,4
1185,4/20/2023,5,154,450,2
214,1/23/2023,27,154,200,3
582,2/25/2023,3,154,250,2
4117,10/21/2023,8,154,750,2
4344,10/29/2023,7,154,1500,4
4495,11/4/2023,1,154,350,5
3036,9/15/2023,21,154,650,4
3833,10/10/2023,8,154,750,4
4623,11/8/2023,3,154,250,5
9198,5/7/2024,4,155,600,5
9506,6/12/2024,3,155,250,4
1280,4/28/2023,8,155,750,3
1577,5/23/2023,24,155,500,3
5391,12/3/2023,4,155,600,5
736,3/9/2023,5,155,450,3
2160,7/20/2023,14,155,320,2
7064,1/31/2024,3,155,250,2
2864,9/9/2023,22,155,400,2
5895,12/21/2023,14,155,320,5
6443,1/8/2024,14,155,320,5
6813,1/22/2024,2,155,900,5
8223,3/9/2024,2,155,900,3
9939,8/7/2024,4,155,600,2
343,2/2/2023,18,155,450,4
3642,10/4/2023,4,155,600,4
6987,1/28/2024,4,155,600,4
5275,11/30/2023,11,156,550,2
9233,5/10/2024,4,156,600,5
10262,9/18/2024,2,156,900,4
2297,8/1/2023,2,156,900,2
4542,11/5/2023,5,156,450,4
4556,11/5/2023,9,156,700,4
7844,2/27/2024,3,156,250,2
1607,5/26/2023,26,156,900,5
5745,12/16/2023,8,157,750,2
7297,2/9/2024,1,157,350,4
8205,3/8/2024,4,157,600,4
8686,3/25/2024,3,157,250,5
9571,6/21/2024,4,157,600,4
9610,6/26/2024,1,157,350,2
1165,4/17/2023,25,157,600,5
2162,7/20/2023,19,157,300,4
2600,8/31/2023,24,157,500,4
3019,9/14/2023,23,157,250,4
4094,10/20/2023,8,157,750,4
3467,9/28/2023,24,157,500,4
1028,4/5/2023,8,157,750,3
1179,4/19/2023,17,157,600,3
5565,12/9/2023,9,157,700,5
6093,12/28/2023,14,157,320,3
8916,4/6/2024,3,157,250,4
6277,1/3/2024,14,157,320,4
7087,2/1/2024,3,157,250,4
6901,1/25/2024,3,158,250,3
8091,3/5/2024,1,158,350,2
765,3/11/2023,8,158,750,5
804,3/14/2023,17,158,600,3
2954,9/11/2023,24,158,500,4
4315,10/28/2023,6,158,1200,2
6294,1/3/2024,14,158,320,5
9368,5/25/2024,3,158,250,2
3393,9/26/2023,22,158,400,4
3441,9/28/2023,21,158,650,5
8590,3/22/2024,2,158,900,2
10336,9/26/2024,1,158,350,4
1359,5/4/2023,12,158,300,4
3327,9/24/2023,21,158,650,5
4674,11/9/2023,11,158,550,5
5116,11/25/2023,3,158,250,5
9546,6/17/2024,4,158,600,2
5115,11/25/2023,3,159,250,2
5514,12/8/2023,2,159,900,5
6262,1/3/2024,14,159,320,2
6567,1/13/2024,2,159,900,2
7271,2/8/2024,2,159,900,2
9585,6/23/2024,1,159,350,2
527,2/21/2023,1,159,350,4
984,4/1/2023,11,159,550,3
1231,4/23/2023,26,159,900,4
4300,10/28/2023,1,159,350,5
3358,9/25/2023,22,159,400,5
8845,3/31/2024,2,159,900,2
4035,10/18/2023,4,159,600,4
5802,12/18/2023,7,159,1500,4
6588,1/13/2024,4,159,600,2
8314,3/12/2024,4,159,600,5
9152,5/3/2024,2,159,900,4
4737,11/12/2023,2,159,900,2
5528,12/8/2023,7,159,1500,5
8323,3/13/2024,2,159,900,5
10064,8/22/2024,3,159,250,5
6659,1/16/2024,4,160,600,4
7450,2/13/2024,3,160,250,3
7969,3/2/2024,1,160,350,4
8627,3/23/2024,3,160,250,3
9543,6/17/2024,3,160,250,4
9852,7/28/2024,4,160,600,5
368,2/5/2023,18,160,450,5
887,3/23/2023,4,160,600,3
1294,4/29/2023,2,160,900,2
2584,8/29/2023,24,160,500,3
2986,9/13/2023,22,160,400,2
4365,10/30/2023,9,160,700,3
6060,12/26/2023,14,160,320,5
8458,3/17/2024,3,160,250,5
1190,4/20/2023,19,160,300,4
8432,3/16/2024,4,160,600,3
496,2/17/2023,7,160,1500,2
3972,10/15/2023,7,160,1500,5
6101,12/28/2023,14,160,320,3
6541,1/12/2024,3,160,250,2
9042,4/21/2024,4,160,600,5
5442,12/5/2023,4,161,600,3
5502,12/7/2023,10,161,1800,5
5800,12/18/2023,7,161,1500,5
6143,12/29/2023,14,161,320,5
7648,2/20/2024,4,161,600,3
7798,2/26/2024,1,161,350,3
8467,3/18/2024,1,161,350,3
9320,5/20/2024,1,161,350,3
9955,8/9/2024,3,161,250,3
10202,9/10/2024,3,161,250,3
1001,4/2/2023,17,161,600,4
4429,11/2/2023,2,161,900,4
3000,9/13/2023,24,161,500,4
7638,2/20/2024,2,161,900,2
1909,6/26/2023,28,161,300,4
4402,11/1/2023,6,161,1200,4
6521,1/12/2024,1,161,350,4
7053,1/31/2024,1,161,350,2
10188,9/8/2024,2,161,900,5
2980,9/13/2023,21,161,650,3
3016,9/14/2023,22,161,400,4
5299,12/1/2023,5,161,450,2
5799,12/18/2023,7,161,1500,2
6971,1/28/2024,1,162,350,5
7734,2/24/2024,1,162,350,5
2119,7/16/2023,25,162,600,3
8723,3/27/2024,1,162,350,2
5134,11/25/2023,11,162,550,3
6245,1/2/2024,14,162,320,4
7070,1/31/2024,3,162,250,3
7299,2/9/2024,2,162,900,4
8894,4/4/2024,2,162,900,5
1238,4/24/2023,17,162,600,4
6035,12/26/2023,14,162,320,4
7791,2/25/2024,4,162,600,5
8290,3/12/2024,1,162,350,3
212,1/23/2023,21,162,650,5
5828,12/19/2023,8,162,750,3
5902,12/21/2023,14,162,320,4
6005,12/24/2023,14,162,320,2
7308,2/9/2024,3,162,250,5
5970,12/23/2023,14,163,320,3
6202,12/31/2023,14,163,320,3
7090,2/1/2024,3,163,250,2
9446,6/4/2024,2,163,900,4
1502,5/17/2023,8,163,750,5
1924,6/28/2023,24,163,500,5
3232,9/21/2023,21,163,650,4
4388,10/31/2023,11,163,550,2
10293,9/21/2024,1,163,350,4
2004,7/5/2023,24,163,500,3
2722,9/4/2023,24,163,500,4
4259,10/26/2023,9,163,700,4
1224,4/23/2023,14,163,320,4
4764,11/12/2023,11,163,550,3
4872,11/16/2023,4,163,600,4
9177,5/5/2024,4,163,600,5
9532,6/16/2024,1,163,350,3
293,1/30/2023,8,163,750,5
2887,9/9/2023,24,163,500,5
3071,9/16/2023,22,163,400,2
4614,11/8/2023,1,163,350,4
4931,11/18/2023,8,163,750,5
5359,12/2/2023,6,163,1200,5
5695,12/14/2023,8,163,750,4
7248,2/7/2024,3,163,250,5
8291,3/12/2024,1,163,350,5
8993,4/16/2024,3,163,250,3
10259,9/17/2024,4,163,600,4
5097,11/24/2023,4,164,600,4
6376,1/6/2024,14,164,320,2
8544,3/20/2024,4,164,600,4
9397,5/28/2024,1,164,350,5
9778,7/18/2024,4,164,600,5
1380,5/6/2023,4,164,600,2
1588,5/24/2023,22,164,400,2
2138,7/18/2023,12,164,300,2
2151,7/19/2023,23,164,250,3
3264,9/22/2023,22,164,400,5
3803,10/9/2023,8,164,750,3
997,4/2/2023,14,164,320,4
3127,9/18/2023,22,164,400,3
6140,12/29/2023,14,164,320,3
6334,1/5/2024,14,164,320,2
8784,3/29/2024,1,164,350,2
9094,4/27/2024,4,164,600,3
420,2/10/2023,9,164,700,3
7816,2/26/2024,4,164,600,5
8482,3/18/2024,3,164,250,5
10344,9/27/2024,1,164,350,5
3804,10/9/2023,8,164,750,2
4972,11/19/2023,7,164,1500,3
9031,4/20/2024,2,164,900,3
5363,12/2/2023,8,165,750,4
5638,12/12/2023,5,165,450,5
6735,1/19/2024,3,165,250,3
7329,2/10/2024,1,165,350,3
7430,2/12/2024,4,165,600,5
8875,4/2/2024,1,165,350,3
9820,7/24/2024,2,165,900,3
685,3/4/2023,20,165,800,3
946,3/29/2023,28,165,300,5
1714,6/5/2023,10,165,1800,3
3805,10/9/2023,8,165,750,2
6617,1/15/2024,2,165,900,3
3922,10/13/2023,11,165,550,2
5018,11/21/2023,5,165,450,3
2993,9/13/2023,23,165,250,2
4801,11/14/2023,2,165,900,4
6300,1/4/2024,14,165,320,2
8934,4/9/2024,3,165,250,5
6900,1/25/2024,3,165,250,3
6870,1/24/2024,2,166,900,2
7500,2/15/2024,3,166,250,5
7620,2/19/2024,4,166,600,3
8054,3/4/2024,1,166,350,5
8175,3/7/2024,4,166,600,2
10091,8/26/2024,3,166,250,4
5234,11/29/2023,6,166,1200,5
6416,1/8/2024,14,166,320,2
7257,2/8/2024,1,166,350,5
7424,2/12/2024,3,166,250,3
2794,9/7/2023,23,166,250,5
4986,11/20/2023,2,166,900,3
5557,12/9/2023,5,166,450,5
7886,2/29/2024,2,166,900,5
1195,4/21/2023,12,166,300,2
1812,6/14/2023,18,166,450,2
3939,10/14/2023,6,166,1200,2
5362,12/2/2023,8,166,750,3
8088,3/5/2024,1,166,350,2
5674,12/13/2023,11,167,550,4
9021,4/19/2024,2,167,900,3
9481,6/8/2024,4,167,600,4
928,3/27/2023,25,167,600,5
1305,4/30/2023,21,167,650,2
1750,6/8/2023,1,167,350,3
2068,7/11/2023,26,167,900,3
7052,1/31/2024,1,167,350,2
1576,5/23/2023,20,167,800,3
6077,12/27/2023,14,167,320,3
9636,6/29/2024,4,167,600,3
894,3/23/2023,23,167,250,2
1336,5/2/2023,11,167,550,5
10385,10/1/2024,2,167,900,4
194,1/21/2023,24,167,500,2
3242,9/21/2023,22,167,400,4
5495,12/7/2023,8,167,750,3
8944,4/11/2024,1,167,350,2
9092,4/27/2024,1,167,350,5
5725,12/16/2023,1,168,350,3
8789,3/29/2024,2,168,900,5
9019,4/19/2024,1,168,350,3
9382,5/26/2024,4,168,600,3
3742,10/7/2023,5,168,450,3
8572,3/21/2024,4,168,600,3
8252,3/10/2024,3,168,250,4
3,1/1/2023,8,168,750,3
1631,5/29/2023,14,168,320,4
2690,9/3/2023,24,168,500,2
3905,10/13/2023,4,168,600,4
1771,6/10/2023,12,168,300,3
2926,9/10/2023,24,168,500,2
3623,10/3/2023,7,168,1500,5
5612,12/11/2023,2,168,900,2
6954,1/27/2024,3,168,250,4
8449,3/17/2024,2,168,900,4
5392,12/3/2023,5,169,450,2
5860,12/20/2023,14,169,320,5
6926,1/26/2024,3,169,250,3
7095,2/1/2024,4,169,600,4
7721,2/23/2024,3,169,250,5
7881,2/28/2024,4,169,600,3
8319,3/13/2024,1,169,350,3
8986,4/16/2024,1,169,350,3
9600,6/24/2024,4,169,600,5
9695,7/6/2024,4,169,600,4
10223,9/13/2024,1,169,350,5
178,1/20/2023,1,169,350,3
342,2/2/2023,11,169,550,3
3735,10/7/2023,3,169,250,2
5729,12/16/2023,3,169,250,2
6732,1/19/2024,2,169,900,2
6931,1/26/2024,3,169,250,2
8508,3/19/2024,1,169,350,5
10009,8/15/2024,2,169,900,2
6909,1/26/2024,1,169,350,5
8741,3/27/2024,3,169,250,4
9737,7/13/2024,1,169,350,3
10240,9/14/2024,2,169,900,4
6657,1/16/2024,4,169,600,5
1915,6/27/2023,14,169,320,4
5775,12/17/2023,10,170,1800,4
6465,1/9/2024,14,170,320,5
638,3/1/2023,23,170,250,2
8889,4/3/2024,4,170,600,5
9123,5/1/2024,2,170,900,3
9648,7/1/2024,1,170,350,2
2314,8/2/2023,24,170,500,3
950,3/30/2023,7,170,1500,2
2611,9/1/2023,24,170,500,3
1500,5/17/2023,1,170,350,2
4510,11/4/2023,8,170,750,4
5276,12/1/2023,1,170,350,5
9622,6/27/2024,4,170,600,3
5201,11/28/2023,2,171,900,3
5483,12/7/2023,4,171,600,3
5774,12/17/2023,10,171,1800,4
5823,12/19/2023,5,171,450,3
6818,1/22/2024,2,171,900,2
7188,2/5/2024,3,171,250,5
9465,6/6/2024,2,171,900,4
93,1/11/2023,16,171,500,2
694,3/5/2023,8,171,750,2
847,3/18/2023,10,171,1800,4
1074,4/9/2023,3,171,250,3
1639,5/30/2023,20,171,800,4
1998,7/4/2023,27,171,200,5
3030,9/14/2023,24,171,500,3
3314,9/23/2023,23,171,250,4
7281,2/8/2024,3,171,250,3
8019,3/2/2024,4,171,600,5
6110,12/28/2023,14,171,320,2
10036,8/20/2024,2,171,900,5
2628,9/1/2023,24,171,500,3
6599,1/14/2024,3,171,250,5
10218,9/12/2024,4,171,600,3
2692,9/3/2023,24,171,500,4
6652,1/16/2024,3,171,250,3
7201,2/6/2024,1,171,350,3
7683,2/22/2024,1,171,350,4
7765,2/25/2024,1,172,350,5
7766,2/25/2024,2,172,900,4
8358,3/14/2024,3,172,250,4
8475,3/18/2024,2,172,900,2
1202,4/21/2023,23,172,250,4
1361,5/4/2023,13,172,450,2
2493,8/21/2023,24,172,500,4
2902,9/10/2023,22,172,400,5
8989,4/16/2024,2,172,900,5
9897,8/4/2024,2,172,900,5
3487,9/29/2023,22,172,400,5
2683,9/3/2023,24,172,500,4
5723,12/16/2023,1,172,350,3
5037,11/22/2023,1,173,350,4
5129,11/25/2023,10,173,1800,3
5489,12/7/2023,5,173,450,5
6538,1/12/2024,3,173,250,2
10314,9/23/2024,4,173,600,5
480,2/15/2023,28,173,300,4
725,3/8/2023,1,173,350,5
1510,5/17/2023,21,173,650,5
4866,11/16/2023,2,173,900,3
7347,2/10/2024,3,173,250,3
9724,7/10/2024,3,173,250,4
10326,9/25/2024,2,173,900,3
3417,9/27/2023,22,173,400,3
3547,10/1/2023,22,173,400,3
4041,10/18/2023,6,173,1200,5
4648,11/9/2023,1,173,350,5
7499,2/15/2024,3,173,250,2
7655,2/21/2024,2,173,900,5
8962,4/13/2024,1,173,350,5
5722,12/15/2023,11,173,550,5
5598,12/10/2023,8,174,750,5
5886,12/21/2023,14,174,320,4
5959,12/23/2023,14,174,320,2
6195,12/31/2023,14,174,320,2
6534,1/12/2024,3,174,250,3
6862,1/24/2024,1,174,350,4
7072,1/31/2024,3,174,250,4
7399,2/12/2024,1,174,350,4
8696,3/25/2024,4,174,600,2
10376,9/30/2024,4,174,600,4
607,2/27/2023,10,174,1800,2
3748,10/7/2023,5,174,450,4
4009,10/17/2023,1,174,350,4
6050,12/26/2023,14,174,320,4
6188,12/31/2023,14,174,320,4
1077,4/9/2023,7,174,1500,4
1492,5/16/2023,10,174,1800,3
4878,11/16/2023,5,174,450,5
5335,12/1/2023,11,174,550,3
7923,3/1/2024,1,174,350,4
9706,7/8/2024,3,174,250,2
3382,9/25/2023,24,174,500,5
8809,3/29/2024,4,174,600,5
5184,11/27/2023,8,175,750,3
5874,12/20/2023,14,175,320,3
7067,1/31/2024,3,175,250,4
8267,3/11/2024,1,175,350,4
290,1/30/2023,3,175,250,4
1109,4/11/2023,28,175,300,4
1528,5/19/2023,10,175,1800,5
2784,9/6/2023,24,175,500,2
2865,9/9/2023,22,175,400,3
2944,9/11/2023,22,175,400,3
4101,10/20/2023,11,175,550,3
8255,3/10/2024,3,175,250,5
145,1/16/2023,26,175,900,5
7165,2/4/2024,4,175,600,4
7786,2/25/2024,4,175,600,4
2022,7/7/2023,17,175,600,2
170,1/19/2023,5,175,450,5
795,3/13/2023,22,175,400,2
5788,12/18/2023,3,175,250,3
8251,3/10/2024,3,175,250,5
5121,11/25/2023,6,176,1200,3
5731,12/16/2023,4,176,600,2
7532,2/16/2024,4,176,600,2
9738,7/13/2024,1,176,350,3
9892,8/3/2024,4,176,600,5
630,3/1/2023,9,176,700,2
4182,10/23/2023,8,176,750,4
9316,5/19/2024,4,176,600,2
4958,11/19/2023,3,176,250,4
8834,3/30/2024,4,176,600,4
10220,9/13/2024,1,176,350,3
125,1/15/2023,8,176,750,2
7909,2/29/2024,4,176,600,3
8952,4/12/2024,1,176,350,4
10210,9/11/2024,4,177,600,3
32,1/4/2023,2,177,900,2
186,1/20/2023,24,177,500,5
1442,5/11/2023,11,177,550,2
5979,12/24/2023,14,177,320,4
7802,2/26/2024,2,177,900,4
5074,11/23/2023,7,177,1500,3
817,3/15/2023,25,177,600,3
2700,9/4/2023,24,177,500,4
6635,1/15/2024,4,177,600,5
2749,9/5/2023,24,177,500,4
3414,9/27/2023,22,177,400,3
4823,11/14/2023,8,177,750,3
5865,12/20/2023,14,177,320,4
10113,8/29/2024,3,177,250,5
5556,12/9/2023,4,178,600,4
7615,2/19/2024,2,178,900,3
7946,3/1/2024,3,178,250,2
8852,3/31/2024,3,178,250,5
9274,5/14/2024,4,178,600,5
261,1/27/2023,2,178,900,5
